count,n_trades
0,37.6127598378873
1,30.605307883383446
2,18.067721270754348
3,8.236370767420578
4,3.477578768466466
5,1.385802065629494
6,0.35298731860373905
7,0.16995685710550398
8,0.052294417570924304
9,0.026147208785462152
10,0.013073604392731076
