count,n_trades
0,30.771975734506956
1,25.788033781372665
2,17.414059712144642
3,10.800523373379328
4,6.780064232187463
5,4.258356131794932
6,2.14107291542762
7,0.963482811942429
8,0.5471630783870584
9,0.29737123825383605
10,0.16652789342214822
11,0.023789699060306885
12,0.023789699060306885
13,0.011894849530153443
14,0.011894849530153443
