count,n_trades
0,30.30511980692984
1,27.21944492328909
2,18.32442682296156
3,11.325633511463542
4,6.567833132218583
5,3.3270125840372353
6,1.3618341665230131
7,0.8274435442165143
8,0.4826754007929667
9,0.10343044302706429
10,0.051715221513532146
11,0.06895362868470954
12,0.03447681434235477
