count,n_trades
0,41.28654970760234
1,30.656270305393114
2,17.309941520467838
3,6.835607537361923
4,2.703053931124107
5,0.8836907082521118
6,0.2079272254710851
7,0.09096816114359974
8,0.01299545159194282
9,0.01299545159194282
