count,n_trades
0,45.051244509516835
1,31.815519765739385
2,15.226939970717424
3,5.54904831625183
4,1.6691068814055636
5,0.5124450951683748
6,0.1171303074670571
7,0.043923865300146414
8,0.014641288433382138
