count,n_trades
0,39.207838807617996
1,28.470880485785262
2,16.464256141319346
3,9.011868617168092
4,3.8780016560861164
5,2.0149047750483025
6,0.7728401876897599
7,0.08280430582390284
8,0.08280430582390284
9,0.01380071763731714
