count,n_trades
0,30.968717292708455
1,29.515059890684963
2,19.81625770438423
3,10.280265147110129
4,5.55878590533783
5,2.3374811024537734
6,1.0582625886731014
7,0.2093266658913827
8,0.15118036981044308
9,0.09303407372950342
10,0.011629259216187928
