count,n_trades
0,41.57706093189964
1,31.573802541544477
2,15.721733463668947
3,6.907787552948844
4,2.867383512544803
5,0.8634734441186055
6,0.35842293906810035
7,0.08145975887911372
8,0.03258390355164549
9,0.016291951775822745
